Gold	Predictions	Probabilities	Filename
Austria	['Austria', 'Slovenia', 'Switzerland', 'Italy', 'Slovakia']	[1.0, 9.282151667566394e-20, 1.2968433886309226e-23, 3.974600777107672e-31, 4.749669979951121e-37]	dMzgqI5qPEERVP_6a55niQ
Austria	['Austria', 'Switzerland', 'Germany', 'Slovakia', 'Slovenia']	[0.8139326572418213, 0.18606732785701752, 3.0509316123099596e-20, 1.7809082720376927e-22, 1.6428976119408797e-30]	TYWTeqy6nmBYlejpLY0EgA
Austria	['Switzerland', 'Austria', 'France', 'Germany', 'Australia']	[1.0, 1.6588356935905851e-13, 1.5710206274784944e-29, 1.656291764969079e-38, 0.0]	bNE5wD-6TO4lE-8iu9GVag
Austria	['Czechia', 'Austria', 'Slovakia', 'Hungary', 'Germany']	[0.988842248916626, 0.009196854196488857, 0.0019389163935557008, 2.199442678829655e-05, 1.3673094878541292e-09]	-j1bOaYo2l3n8U63I0FWLA
Austria	['Austria', 'Slovenia', 'Switzerland', 'Germany', 'Italy']	[1.0, 2.7721079351819035e-14, 3.771766990181026e-18, 8.150207429479788e-34, 4.1604458673476644e-35]	ivQHsOnE5eIaz39NzOU6aQ
Austria	['Austria', 'Switzerland', 'Germany', 'Slovakia', 'Slovenia']	[1.0, 1.734081402875707e-19, 6.5513920243518046e-21, 3.6164621985420804e-29, 8.501323803856189e-35]	TyxNY9qoPeiRHzztNGqPdA
Austria	['Germany', 'Belgium', 'Austria', 'Switzerland', 'United Kingdom']	[0.9999988079071045, 8.013824981389917e-07, 3.458081891949405e-07, 1.8102040755252347e-08, 1.2914939950814386e-10]	bMtH7tAdXl67fLCvZ-4CTA
Austria	['Austria', 'Slovakia', 'Bosnia and Herzegovina', 'Slovenia', 'Switzerland']	[0.9936275482177734, 0.006372455973178148, 1.61387609954591e-14, 3.0689909503154623e-17, 2.463387032671134e-19]	TUvDXsFxhnLOK4tIWtsoEw
Austria	['Slovakia', 'Hungary', 'Germany', 'Czechia', 'Austria']	[0.9995455145835876, 0.0004543318646028638, 1.5953575882576843e-07, 1.7259691939552901e-12, 1.7202955910917278e-13]	-9FM85xuRZEE1-botU12Bg
Austria	['Austria', 'Switzerland', 'Slovenia', 'Germany', 'Slovakia']	[0.9843645691871643, 0.01563544198870659, 2.139900321447891e-18, 1.7527875183099866e-28, 1.024053626854439e-30]	k7-ihNZEGL-fW6NwBKOqAg
Austria	['Slovakia', 'Czechia', 'Hungary', 'Austria', 'Serbia']	[0.7014815807342529, 0.2985071837902069, 1.1183519745827653e-05, 7.545340463543937e-10, 1.5808002517550616e-16]	Temb3NtacP5MV8L7bNWx5g
Austria	['Ireland', 'South Africa', 'Lesotho', 'United Kingdom', 'Switzerland']	[0.9999830722808838, 1.6919962945394218e-05, 9.271213796679945e-10, 2.9771435877682133e-21, 7.382803765734049e-26]	fupH5O8tNTq2AYR6-JcjZQ
Austria	['Austria', 'Switzerland', 'Germany', 'Sweden', 'Norway']	[0.9999973773956299, 2.6387178877484985e-06, 1.6098459371116647e-11, 1.265713608141622e-13, 4.104698832209433e-17]	0NUMmlp-2DVnI8Mftd3LqA
Austria	['Austria', 'Switzerland', 'Germany', 'Slovenia', 'Norway']	[0.9999804496765137, 1.9511588106979616e-05, 3.3969658194653263e-19, 4.367586729362642e-33, 1.585709342229963e-41]	Wj1-8H7IegDt_pPFjRx-0w
Austria	['Austria', 'Slovakia', 'Germany', 'Slovenia', 'Hungary']	[0.9999995231628418, 4.771860631080926e-07, 6.370944327649397e-10, 3.74964295724034e-11, 6.61052622943193e-16]	qrL2UDHeKqE0-nCoYvqh8Q
Austria	['Switzerland', 'Austria', 'Germany', 'France', 'Slovenia']	[0.9999871253967285, 1.2917334061057772e-05, 3.5571989267408546e-29, 6.392723594249815e-42, 8.099505123797443e-43]	UWrd1jyA9xjttsoYOQz_3g
Austria	['Austria', 'Switzerland', 'Slovenia', 'Belgium', 'Germany']	[0.9999929666519165, 7.06973787600873e-06, 1.9339180864358374e-12, 4.2258981958285396e-14, 5.109103685095335e-15]	-EMf-gcmdD6QxmnPGhRf-g
Austria	['Austria', 'Denmark', 'Czechia', 'Slovakia', 'Norway']	[0.9999958276748657, 4.16574675909942e-06, 2.0081147411588063e-08, 7.710714120152951e-13, 4.4631635084772803e-13]	f9QhGRuVNeOo_DYn_6G82Q
Austria	['Slovakia', 'Bosnia and Herzegovina', 'Austria', 'Slovenia', 'Germany']	[0.9963162541389465, 0.0036308658309280872, 3.1785373721504584e-05, 2.109043089149054e-05, 3.120045606285193e-27]	cnvCkYu5sRyGHpl_EyrkVA
Austria	['Germany', 'Austria', 'Belgium', 'Switzerland', 'Denmark']	[1.0, 1.833885887809664e-16, 3.2738800518477286e-19, 1.435947274171822e-21, 3.428332301674889e-24]	TSLh8D5ogg4hiPl7uNoqHQ
Austria	['Austria', 'Germany', 'Switzerland', 'Italy', 'Slovenia']	[1.0, 2.0693317980398997e-16, 2.5638400482079654e-21, 4.733115733089042e-24, 5.6463863293580886e-27]	VbOfe1WnH13D9e9Nb8iXXA
Austria	['Switzerland', 'Austria', 'Slovakia', 'North Macedonia', 'Bulgaria']	[0.9691430926322937, 0.030856896191835403, 9.083189062009112e-11, 7.564284943401287e-19, 2.0855295232961045e-21]	5I3HSRtjTW8RMFNeXt8ogQ
Austria	['Austria', 'Switzerland', 'Slovenia', 'Slovakia', 'Italy']	[0.4908396005630493, 0.4865890145301819, 0.01522458903491497, 0.007330072112381458, 1.680859350017272e-05]	0fJ5G4Vp9GSDRhn21vLhOg
Austria	['Austria', 'Germany', 'Slovakia', 'Czechia', 'Hungary']	[0.9930160045623779, 0.006984014995396137, 7.531337546337093e-15, 4.813804716616194e-20, 1.6560973369358677e-27]	n0gKqBA64_t9_CKrequ4Gg
Austria	['Bulgaria', 'Slovakia', 'Kosovo', 'Algeria', 'North Macedonia']	[0.919554591178894, 0.08044546842575073, 5.467645891599204e-09, 7.004615637518086e-12, 1.7168692682811848e-12]	XsAEiUso01R_GF7KKrUrFA
Austria	['Austria', 'Germany', 'Czechia', 'North Macedonia', 'Hungary']	[0.9065627455711365, 0.0934373214840889, 2.084553910615625e-21, 1.9273076237663996e-30, 5.0519827270374475e-31]	YW_5t7RNxlPiutnbw6T8Cg
Austria	['Austria', 'Germany', 'Slovakia', 'Switzerland', 'Norway']	[1.0, 7.664035205079411e-12, 5.5587369190937414e-21, 8.475453772960508e-27, 1.0271228986520066e-27]	eOBJX6Nej1Njt5nKmKFi6w
Austria	['Austria', 'Germany', 'Slovenia', 'Switzerland', 'Norway']	[1.0, 3.6469793799392767e-23, 1.3504617158924652e-28, 6.404007357090915e-34, 3.7910700627874315e-39]	xxvb7YTIAwn_cIyTNVBuPg
Austria	['Austria', 'Switzerland', 'Germany', 'Italy', 'Slovenia']	[1.0, 2.9085556185748374e-09, 1.332649281585833e-18, 1.55846529748656e-39, 3.7361419655828273e-41]	cn5h-EGNEroSJtt8mRw6Uw
Austria	['Switzerland', 'Slovenia', 'Austria', 'Bosnia and Herzegovina', 'Italy']	[0.985116720199585, 0.01464205514639616, 0.00024109169316943735, 5.5354149708364275e-08, 1.141890488415287e-11]	mSs__wi2KKhLyL0g8GgbaQ
Austria	['Switzerland', 'Slovakia', 'Austria', 'Norway', 'Finland']	[1.0, 1.846040161013196e-11, 5.207489712881486e-13, 7.299123252089089e-16, 2.4081870473475743e-18]	DYWk542ZcerfgiBH6-UUew
Austria	['Austria', 'Slovenia', 'Slovakia', 'Switzerland', 'Bosnia and Herzegovina']	[1.0, 1.7375002619834293e-24, 2.8619144060034922e-30, 2.952900354394387e-35, 9.388699710976274e-44]	0EjfmOy5pBhWemLr008r8Q
Austria	['Slovakia', 'Germany', 'Austria', 'Bosnia and Herzegovina', 'Slovenia']	[0.9999988079071045, 1.2001939921901794e-06, 2.860412184890748e-10, 2.105511619241785e-16, 8.809905854806774e-20]	bPV5eaEYakpsscYeb3mHrw
Austria	['Switzerland', 'Bosnia and Herzegovina', 'Italy', 'Austria', 'Slovenia']	[0.9999996423721313, 3.288468519713206e-07, 1.004746980060034e-11, 9.300901195052891e-12, 9.830040427483144e-13]	XtHaHYIfRvmAPuXQQ8PvTg
Spain	['Spain', 'South Africa', 'Portugal', 'Italy', 'Uruguay']	[1.0, 6.098656972636108e-35, 2.59720074304137e-36, 2.19824403012461e-37, 3.206255244542734e-38]	z56ReGHbW49-VLgohZdHzg
Spain	['Spain', 'Portugal', 'France', 'Algeria', 'Morocco']	[1.0, 7.009107877431475e-11, 3.4609340061359125e-16, 6.632211319619605e-28, 4.922676937853775e-31]	ERLqlbG_cEWpaPyhTykv0A
Spain	['Spain', 'Argentina', 'Italy', 'Portugal', 'France']	[1.0, 5.4739432779153625e-33, 1.933855331562712e-37, 1.1568461511187457e-39, 6.380952687149487e-41]	jykHCLVZtJa8k6noSqC1Eg
Spain	['Spain', 'Georgia', 'Colombia', 'North Macedonia', 'Portugal']	[1.0, 2.45227231256843e-42, 2.9006878211523713e-43, 1.7095841264762768e-43, 4.203895392974451e-45]	VC2q8V2zKSaGkmDvQXCNhQ
Spain	['Spain', 'Portugal', 'North Macedonia', 'Cyprus', 'Oman']	[1.0, 1.2227341535109293e-12, 8.926374505690084e-23, 1.2571781409743939e-24, 8.430539854062234e-26]	ZYZeZkwah0nkbIwOWf8kjQ
Spain	['Portugal', 'Spain', 'Dominica', 'Morocco', 'United Kingdom']	[1.0, 1.1183407533366108e-09, 1.0146785713416777e-23, 1.0881954363390049e-33, 6.93733086597454e-36]	j1aUI44XrIpwiA_BsFwLmg
Spain	['Spain', 'Portugal', 'Algeria', 'North Macedonia', 'Bulgaria']	[1.0, 1.2463641738417932e-14, 6.49890281198089e-34, 7.738993067880597e-39, 2.060987742375011e-40]	XleJAxMNjurDn5BzEVnW7w
Spain	['Spain', 'Algeria', 'Cyprus', 'Morocco', 'Portugal']	[1.0, 3.200793628701483e-30, 4.1473615361559325e-33, 2.9127937269235286e-34, 2.6281352698411944e-41]	81pRKZPXz9Lke329Zx-BxQ
Spain	['Spain', 'Sweden', 'Finland', 'China', 'Australia']	[1.0, 0.0, 0.0, 0.0, 0.0]	cbDm2d9Epyq8t8Y8ryHeAQ
Spain	['Portugal', 'Spain', 'France', 'Italy', 'Belgium']	[0.9997836947441101, 0.00021630631817970425, 8.038379892570875e-19, 1.1712000765295245e-22, 3.058376944279925e-27]	Sj_825lqcvYZ1BXx2zTw-Q
Spain	['Italy', 'Switzerland', 'Austria', 'Slovenia', 'France']	[1.0, 8.853337522168497e-21, 8.215024085128373e-30, 1.3836357500986596e-30, 8.186878491039376e-35]	155-Xnw1NzJLm9fpAVX2SQ
Spain	['Spain', 'Portugal', 'Colombia', 'Georgia', 'Italy']	[1.0, 9.34331702905168e-22, 2.3529176408545004e-29, 6.574306182811332e-34, 1.7877966159905251e-34]	Aa5UkRGE5dNFTGylE1E9Bw
Spain	['Spain', 'Malta', 'Cyprus', 'Algeria', 'Senegal']	[0.9999909400939941, 9.091842912312131e-06, 3.6901486885722293e-22, 2.5176229155142627e-23, 1.8738004433481137e-33]	qicjvXdt9oBePWKOrWMIjw
Spain	['Spain', 'Portugal', 'Morocco', 'France', 'Algeria']	[1.0, 1.668924026754226e-10, 9.166661211548629e-36, 2.0171058007049867e-38, 1.8819438375882293e-42]	2PL3mDdwh93TJzz6fjoyTA
Spain	['Italy', 'France', 'Spain', 'Switzerland', 'Austria']	[0.811296820640564, 0.18866156041622162, 4.1612413042457774e-05, 2.746801681293804e-23, 2.10637398784749e-24]	JPwG42mScpGiV0OfhsQ07g
Spain	['Spain', 'Italy', 'Malta', 'France', 'Algeria']	[1.0, 1.2430840357084923e-20, 3.3675452204506724e-22, 1.2826126243250369e-27, 1.329141013366361e-33]	gZBd0XxrGtTO80Ss17UKDw
Spain	['Spain', 'Belgium', 'North Macedonia', 'Colombia', 'Portugal']	[1.0, 5.081683797570253e-19, 5.910225671530556e-22, 2.6980650972627806e-22, 7.92405888356894e-24]	Y2eCEuRPzWuJQk8oZzUtzA
Spain	['Spain', 'Portugal', 'France', 'Oman', 'China']	[1.0, 5.85401641003287e-30, 1.401298464324817e-45, 0.0, 0.0]	08sg1as0vrhUrKoU4AFWIg
Spain	['Spain', 'Colombia', 'Portugal', 'North Macedonia', 'Bulgaria']	[1.0, 1.3695306890458876e-23, 2.9747004882071494e-26, 3.0287037477891235e-31, 9.311268110165294e-35]	yWqW_6d8CR-u7Bq1MzkcnQ
Spain	['South Africa', 'Spain', 'Uruguay', 'Portugal', 'Malta']	[0.6581291556358337, 0.34187081456184387, 1.6645630429579228e-09, 1.0636685109088884e-11, 1.6774982476976618e-15]	4ELhCH43q1VhgE0JaV_zmw
Spain	['Spain', 'Portugal', 'Greece', 'North Macedonia', 'Algeria']	[1.0, 3.0473210981831364e-20, 5.753554893706511e-28, 2.651194837285258e-29, 2.0065258089648207e-35]	W9VzdIz1Z32W6TvLScD5yw
Spain	['Portugal', 'Spain', 'Brazil', 'Uruguay', 'Panama']	[1.0, 1.0345045481942046e-33, 7.21830658872361e-36, 5.5127081586538304e-42, 1.401298464324817e-45]	Iz_VUaDUJgw-xD2raCJy9Q
Spain	['Malta', 'Cyprus', 'Spain', 'Italy', 'Algeria']	[1.0, 5.5930403419779395e-08, 9.663444523744236e-12, 8.855506605787156e-12, 7.294892322517554e-16]	W5s-OuY1FCEGoZ89_CsqvA
Spain	['Spain', 'Italy', 'France', 'Malta', 'Portugal']	[1.0, 8.826927923187537e-22, 2.812574173715627e-40, 1.297462248118348e-41, 2.5391528173565685e-42]	1y7zekbP0iO-bKM34bBqqg
Spain	['Austria', 'Switzerland', 'Slovenia', 'Spain', 'Turkey']	[1.0, 2.6873842777844215e-13, 8.163938464930912e-17, 1.9579552041948602e-17, 1.4666692912268278e-18]	k42J8KGSGaUeut-_2bWCLA
Spain	['Spain', 'Portugal', 'Italy', 'Algeria', 'China']	[1.0, 4.378482092626826e-33, 1.8194319130946992e-40, 2.802596928649634e-45, 0.0]	iwsJxUXbmNQ9ataHj-7m2w
Spain	['Senegal', 'Malta', 'Cyprus', 'Algeria', 'Spain']	[0.8416886925697327, 0.13712124526500702, 0.021189916878938675, 9.520935861928592e-08, 3.593771547710789e-12]	8R-nZbkU4DelB3ThjQkD2g
Spain	['Bulgaria', 'Romania', 'Israel', 'Lithuania', 'Serbia']	[0.9301356673240662, 0.06986430287361145, 1.7649361139238096e-11, 1.2606118406088829e-11, 7.414850526112071e-13]	bntKzXaxoK0OhcqNoNKYGw
Spain	['France', 'Spain', 'Italy', 'Portugal', 'Belgium']	[0.9995087385177612, 0.00044983142288401723, 4.146205174038187e-05, 1.3341924232079805e-09, 9.148201502988372e-18]	3HyfRMpAXl7jQV_kAw8DGA
Spain	['Spain', 'North Macedonia', 'Lebanon', 'Greece', 'Turkey']	[0.9993545413017273, 0.0004268279590178281, 0.0002171524683944881, 1.1527678225320415e-06, 2.9080788976898475e-07]	zgICUnbnRiZmGCg3soMukw
Spain	['Dominica', 'Portugal', 'Spain', 'Italy', 'Taiwan']	[1.0, 3.3851112135607764e-08, 8.172028158337508e-12, 1.1446160323063508e-18, 1.4303431811766054e-29]	Tno0map4gOT0CyEA9fSs_Q
Spain	['Portugal', 'Spain', 'Uruguay', 'Brazil', 'Finland']	[1.0, 9.638435321057889e-22, 6.531418511054829e-39, 2.802596928649634e-45, 0.0]	a9VBvLJlRq6XBiUm1BLQKA
Spain	['Spain', 'Italy', 'Finland', 'Australia', 'South Africa']	[1.0, 3.181681794412641e-37, 0.0, 0.0, 0.0]	z7-ywX3An_pedq9fPTPORg
Spain	['Kazakhstan', 'Spain', 'Argentina', 'Mexico', 'Chile']	[0.9999649524688721, 3.4518267057137564e-05, 3.523155385209975e-07, 1.6255202694992477e-07, 3.178752372434701e-09]	TGgXGBOWv9pzzVl1ZdqTbw
Spain	['Spain', 'France', 'China', 'Finland', 'Sweden']	[1.0, 1.1350517561031018e-43, 0.0, 0.0, 0.0]	lCxDfsslaYAirmZjxr7Ilg
Spain	['Dominica', 'New Zealand', 'South Africa', 'Australia', 'Ecuador']	[1.0, 1.704560158386631e-13, 6.977590434695952e-14, 1.2474295718828497e-14, 1.817683901151588e-18]	xAYdQ8qKCJ2Mh5slGxQRig
Spain	['Chile', 'Spain', 'Guatemala', 'Uruguay', 'Mexico']	[0.9966340661048889, 0.002676371019333601, 0.0006397418328560889, 4.981874371878803e-05, 9.254777921796631e-08]	0RyFIsf60M7C5fR8xPou7w
Spain	['Spain', 'Sweden', 'Finland', 'China', 'Australia']	[1.0, 0.0, 0.0, 0.0, 0.0]	ZduUf56R2SkEVL8D3w2n_Q
Spain	['Spain', 'Portugal', 'Mexico', 'China', 'Sweden']	[1.0, 8.677352596075144e-31, 4.862505671207115e-43, 0.0, 0.0]	gc4OaEbzAjjKP0N7YF4_xg
Spain	['Spain', 'Portugal', 'France', 'Belgium', 'Italy']	[1.0, 1.527533199756348e-12, 4.578915634130538e-21, 2.296799803856979e-29, 1.1801517736606438e-35]	UqQcECUZ88jcOnMy-Qxfww
Spain	['Chile', 'Morocco', 'Algeria', 'Portugal', 'Spain']	[1.0, 2.4312198476650337e-08, 1.907878655060813e-08, 5.38077971068418e-10, 3.9565482834458265e-11]	UNdO2jZkrel3xYMbkSre4w
Spain	['Spain', 'Belgium', 'Portugal', 'Slovakia', 'Hungary']	[0.9991841912269592, 0.0008158172131516039, 2.2716641935593973e-12, 8.846690741082242e-13, 3.1823491578882685e-15]	heWkpo4lelfedlnc839BWg
Spain	['Spain', 'Italy', 'Portugal', 'Argentina', 'Finland']	[1.0, 1.324328347809522e-25, 2.1019476964872256e-44, 9.80908925027372e-45, 0.0]	rym5KdxPeeWW20gnnr1WQg
Spain	['Switzerland', 'Italy', 'Austria', 'France', 'Belgium']	[0.999996542930603, 3.2814300539030228e-06, 1.1309941783110844e-07, 3.6656548907387787e-09, 1.9676799252466015e-12]	kcAZKXHgK_SwlbqJV9HmeA
Spain	['Portugal', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	7KunYHbGJX-VlY5IvQif3A
Spain	['Spain', 'Portugal', 'Morocco', 'Cyprus', 'Algeria']	[0.9966865181922913, 0.0033134331461042166, 1.083636291809853e-07, 1.4010601012692803e-10, 1.0742770639260522e-14]	CeNK6odOj5-QzmDhXj01mQ
Spain	['Portugal', 'Spain', 'Uruguay', 'Chile', 'South Korea']	[1.0, 9.81944450800474e-19, 7.648470624705334e-34, 6.924616815503317e-35, 3.203408198426796e-37]	lrE1hC-qg7I_9gr_oPsXJQ
Spain	['Spain', 'Portugal', 'France', 'Oman', 'China']	[1.0, 1.4556226018912973e-39, 1.7516230804060213e-43, 0.0, 0.0]	6seYb22AcUW86VczKoaGjQ
Spain	['Portugal', 'Spain', 'Algeria', 'France', 'Italy']	[0.9999998807907104, 1.1938065824779187e-07, 1.2892274887936474e-23, 2.6405447456193507e-30, 4.678524821622307e-32]	0UI3SaGjtohLx2yU1udP0a
Spain	['Spain', 'Sweden', 'Finland', 'China', 'Australia']	[1.0, 0.0, 0.0, 0.0, 0.0]	Ae9ezDZ_l-eBKfc0xzR1sg
Spain	['Spain', 'Italy', 'Cyprus', 'Portugal', 'Algeria']	[1.0, 8.161582645767032e-41, 1.6815581571897805e-44, 1.2611686178923354e-44, 4.203895392974451e-45]	XDPBQibxp5Lt7ub9kUG-vg
Spain	['Belgium', 'Estonia', 'United Kingdom', 'Denmark', 'France']	[0.9906454086303711, 0.009350152686238289, 2.958753157145111e-06, 8.826497719383042e-07, 6.117855946285999e-07]	zkbIrkk_3JyMS0F4wzUe8g
Spain	['Spain', 'Algeria', 'Morocco', 'Portugal', 'France']	[1.0, 1.6652651457901235e-20, 3.5716533397963474e-24, 5.478161356133719e-26, 9.516061151803245e-34]	Yz1jLnn8-xZEZDv8WU1Eag
Spain	['Bosnia and Herzegovina', 'Croatia', 'Spain', 'Serbia', 'Kosovo']	[0.9985734224319458, 0.001426524599082768, 5.457974956729226e-15, 1.6820289625675336e-20, 3.323078929826228e-24]	Sjx5oAr9uBGkjdtkdMAebg
Spain	['Spain', 'Sweden', 'Finland', 'China', 'Australia']	[1.0, 0.0, 0.0, 0.0, 0.0]	X12bWq8DPf0DvI20_NNpaQ
Spain	['Portugal', 'Spain', 'Dominica', 'Algeria', 'Italy']	[1.0, 2.506413965264187e-09, 4.393153896220525e-11, 1.2760840800365338e-25, 4.835230088728872e-28]	02n0A-tsP_OJs40uT0unLw
Spain	['Spain', 'Portugal', 'Italy', 'Belgium', 'Colombia']	[0.9999982118606567, 1.8160560557589633e-06, 3.180826023381579e-30, 4.052243589572705e-31, 2.0368212629501214e-36]	V31AX1RkE0BCVEnlTKuRPA
Spain	['Spain', 'Portugal', 'Colombia', 'Georgia', 'Italy']	[1.0, 1.6054705127842577e-27, 2.2929156072941077e-34, 6.990674374875685e-36, 1.5185028436731905e-37]	Ynm0WJca6Jxyejzqh0qzIw
Spain	['Spain', 'Cyprus', 'Algeria', 'North Macedonia', 'Greece']	[1.0, 1.3795982896904992e-23, 2.391836371910456e-25, 1.1677290012865182e-28, 1.4730475179645773e-29]	oGPcrOLAf9l2lVnAAzT_Yw
Spain	['Spain', 'Portugal', 'Georgia', 'France', 'Italy']	[1.0, 8.704447346285019e-14, 3.094237567251421e-26, 3.734158374110605e-33, 1.4513062102576068e-36]	enuIFxV5fo_7rkvxqLZZYg
Spain	['Spain', 'Cyprus', 'Malta', 'Portugal', 'Algeria']	[0.9708532691001892, 0.02914416790008545, 2.599934532554471e-06, 6.329228807722131e-10, 2.712134128390886e-10]	YC-johK_tudzTaVn_BuLeQ
Spain	['Portugal', 'Spain', 'Brazil', 'Colombia', 'Algeria']	[0.9973471164703369, 0.002652905648574233, 3.616841696204177e-15, 1.1987286502508111e-15, 5.93995486198573e-17]	cdGhIc8w_XbfTkKjsR2XZw
Spain	['Spain', 'Portugal', 'Morocco', 'Algeria', 'France']	[1.0, 2.5943422664398966e-26, 1.779885350746724e-31, 6.778466937058234e-35, 2.270187590114063e-40]	-U295FPft6b3_VtOnFXTFQ
Spain	['Spain', 'Malta', 'Finland', 'Australia', 'South Africa']	[1.0, 1.892593705917098e-40, 0.0, 0.0, 0.0]	_X4OBpMilRoER6064L9d9Q
Spain	['Spain', 'North Macedonia', 'Kosovo', 'Georgia', 'Bulgaria']	[1.0, 4.161821423918173e-15, 3.6948904267127846e-20, 1.752767849121806e-21, 1.2805185275088798e-22]	kprowweTuriIx8ax3VksVQ
Spain	['Spain', 'Portugal', 'Italy', 'Cyprus', 'Sweden']	[1.0, 1.4859228785853928e-40, 3.797518838320254e-43, 9.80908925027372e-45, 0.0]	Y8mrhw26AG3xwtgWkn5q2w
Spain	['Spain', 'France', 'Georgia', 'Portugal', 'Italy']	[1.0, 8.154772570524434e-28, 2.136668328538247e-28, 1.5598520863801453e-31, 1.83850358519416e-42]	x4FAYLGkDM9apIr25CtDng
Spain	['Argentina', 'Chile', 'Uruguay', 'Paraguay', 'Spain']	[0.9999997615814209, 8.623104719163166e-08, 6.89574051193631e-08, 6.586591183577184e-08, 1.118218744596694e-13]	lI3M6NVi9XSbyyxZ8KVaqg
Spain	['Spain', 'North Macedonia', 'Georgia', 'Kosovo', 'Serbia']	[1.0, 1.9057620448134912e-23, 8.295135247651037e-30, 1.9663628123154076e-30, 1.848191799330351e-31]	c6tOhsHB1jAjr5NJUIowtA
Spain	['Spain', 'France', 'Portugal', 'Georgia', 'Italy']	[1.0, 1.4442785253412677e-17, 4.3998295128609015e-18, 4.492693329464231e-31, 2.637922051316747e-34]	WMSUUQ77AogCHNdJqmexAA
Spain	['Spain', 'Malta', 'Portugal', 'Kosovo', 'Slovakia']	[1.0, 3.0992918734901176e-12, 1.1460567192083025e-20, 1.4360446006748645e-23, 2.630769028074125e-25]	aX8--fB8rhFylWzchTOTQA
Spain	['Spain', 'Portugal', 'Italy', 'France', 'Croatia']	[0.9999991655349731, 8.702911031832627e-07, 8.403506453656925e-24, 4.438798594906148e-27, 3.5444052087195753e-34]	Xnj_graSN-D6T8dvehwvBg
Spain	['France', 'Belgium', 'Spain', 'Japan', 'Germany']	[1.0, 2.989447622780972e-08, 4.635676731368221e-09, 1.624677908381594e-15, 6.224689205826387e-19]	adm9wcc8dEdB1C8Xq-pSwQ
Spain	['Portugal', 'Spain', 'Colombia', 'Chile', 'Guatemala']	[0.9998612403869629, 0.00013875529111828655, 1.3637389101450784e-20, 5.977220031005249e-21, 5.0864422348233215e-21]	Dfk3Xv5yGG-EywNF8c3keA
Spain	['Ethiopia', 'Spain', 'Mexico', 'Morocco', 'Portugal']	[0.9973958730697632, 0.0026039450895041227, 1.6680192516105308e-07, 3.8223816473115235e-11, 3.6886466103780435e-11]	x2faRZhc2h2sQ5X2K-oGBQ
Spain	['Spain', 'Portugal', 'China', 'Finland', 'Lesotho']	[1.0, 2.893806352743846e-22, 0.0, 0.0, 0.0]	_C0rAC5VubYbNd1Gv9zwBQ
Spain	['Cyprus', 'Turkey', 'Greece', 'Spain', 'Algeria']	[0.9981884360313416, 0.0018115348648279905, 1.6988148734964348e-11, 4.945742247366298e-18, 3.683247536473674e-20]	U3aAn58BwY_RdfiOvtYhWw
Spain	['Dominica', 'Italy', 'Spain', 'Portugal', 'Taiwan']	[1.0, 4.092299924222855e-15, 8.799617501255053e-17, 1.9202605836808187e-17, 6.880409378226688e-27]	ziahh4tJYyGCY3ky3I5Zrw
Spain	['Spain', 'Malta', 'Cyprus', 'Greece', 'Morocco']	[1.0, 8.363125276969355e-16, 2.431454776944803e-28, 7.230700075916056e-43, 2.5223372357846707e-44]	07RD3yMdoc9SEbxegkkUZA
Spain	['Spain', 'Sweden', 'Finland', 'China', 'Australia']	[1.0, 0.0, 0.0, 0.0, 0.0]	jIa5smMYiX-JHAD3xYHk5g
Spain	['Israel', 'Turkey', 'Cyprus', 'North Macedonia', 'Georgia']	[0.5698880553245544, 0.42946574091911316, 0.0006150184781290591, 3.118294262094423e-05, 2.6065888336646026e-10]	go1RTy6Lr1XqUwtXB_pp-Q
Spain	['Spain', 'Morocco', 'Portugal', 'Algeria', 'Cyprus']	[0.9728701710700989, 0.020416196435689926, 0.006713670678436756, 4.177355794610094e-09, 1.4420987919306271e-15]	DaF2e_Wry42CoBRT-I8pXQ
Spain	['Italy', 'North Macedonia', 'Bulgaria', 'Serbia', 'Kosovo']	[0.9999597072601318, 3.7012163375038654e-05, 1.8954282268168754e-06, 9.524125061943778e-07, 4.2225659058203746e-07]	4S4y7-cCL-XoZk2KC13QYQ
Spain	['Spain', 'Sweden', 'Finland', 'China', 'Australia']	[1.0, 0.0, 0.0, 0.0, 0.0]	rs4cAJfzcvyu7Qq3KhwJDw
Spain	['Algeria', 'Morocco', 'Cyprus', 'Senegal', 'Spain']	[1.0, 1.86244753183831e-29, 1.0816361962285158e-32, 3.192662100129785e-36, 9.477961021855301e-39]	DVcuypl7b_BZZE7GdFqUJA
